11644740,10,24/04/2023,116447400,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.8323 0.4668],[0.5664 0.2661],0.644655752,[0.1085 0.4027],0.214213617,TRUE,TRUE,9391.16815,1.178103299,1.13060451,0.040318017
11644280,1,24/04/2023,11644280,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.2337 0.2021],[0.2644 0.1678],0.417669244,[0.083  0.1312],0.105352501,TRUE,TRUE,14727.86511,0.422225304,0.419845441,0.005636476
11644304,3,24/04/2023,34932912,2,6,60,182329,546987,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.0466 1.1127],[0.2693 0.567 ],0.974801501,[0.9989 0.7596],0.875587301,TRUE,TRUE,13384.77455,1.603474944,1.187771535,0.259251578
11645188,18,24/04/2023,209613384,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.3701 0.2994],[0.707  0.3523],0.557585858,[0.0302 0.3362],0.08507655,TRUE,TRUE,6995.008154,1.603418456,1.585085732,0.011433524
11646028,45,24/04/2023,524071260,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.4569 0.8309],[0.5373 0.8288],0.617629813,[0.4243 0.1376],0.239318613,TRUE,TRUE,2292.476601,1.134526476,1.087756219,0.041224474
11646009,27,24/04/2023,314442243,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.856  0.4955],[0.5622 0.6295],0.769876345,[0.382 0.632],0.473657418,TRUE,TRUE,2555.124493,1.037277438,0.94124858,0.092577795
11646014,31,24/04/2023,361026434,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.2514 0.334 ],[0.9443 0.9343],0.420654072,[0.0134 0.0732],0.025998209,TRUE,TRUE,2671.916532,1.572869134,1.567257275,0.003567913
11646019,36,24/04/2023,419256684,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.1297 1.4423],[0.9493 0.9939],0.880416894,[0.7342 0.5112],0.609148328,TRUE,TRUE,2827.717983,1.932863348,1.5864677,0.179213729
11646027,44,24/04/2023,512425188,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.7081 1.4547],[0.727  0.8454],0.898287673,[0.9976 0.4831],0.651547129,TRUE,TRUE,2849.0432,1.540118909,1.256464951,0.184176661
11646023,40,24/04/2023,465840920,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.2731 0.4494],[0.3804 0.6684],0.463466803,[0.2598 0.0921],0.155489439,TRUE,TRUE,3658.706799,0.671805276,0.661725772,0.01500361
11646021,38,24/04/2023,442548798,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.8385 0.7027],[0.7431 0.5224],0.824464705,[0.4186 0.7323],0.561629451,TRUE,TRUE,3891.714349,1.152050053,0.990524213,0.140207311
