Unnamed: 0,J,S,gamma,D,mu,lab,load,imbalance,t,c,r,t_prob,e,P,size,size_i,vi_job_id,vi_attempts,vi_time,vi_iter,vi_g_tmp,vi_g,ospi_job_id,ospi_attempts,ospi_time,ospi_iter,ospi_g_tmp,ospi_g,ospi_opt_gap_tmp,ospi_opt_gap,sdf_job_id,sdf_attempts,sdf_time,sdf_iter,sdf_g_tmp,sdf_g,sdf_opt_gap_tmp,sdf_opt_gap,fcfs_job_id,fcfs_attempts,fcfs_time,fcfs_iter,fcfs_g_tmp,fcfs_g,fcfs_opt_gap_tmp,fcfs_opt_gap,pi_job_id,pi_attempts,pi_time,pi_iter,pi_g_tmp,pi_g,pi_opt_gap_tmp,pi_opt_gap,cmu_t_min_job_id,cmu_t_min_attempts,cmu_t_min_time,cmu_t_min_iter,cmu_t_min_g_tmp,cmu_t_min_g,cmu_t_min_opt_gap_tmp,cmu_t_min_opt_gap
139,2,5,20,100,"[4.0, 8.0]","[9.0, 18.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8299871244348449,0.0001,1000,367236,1101708,7028588140,1,(HH:MM:SS): 05:59:07,11,28.77929688,28.77929688,7032933140,2,(HH:MM:SS): 05:40:06,58631,23.64929199,,0.17825330844927045,,7033508140,2,(HH:MM:SS): 05:40:06,54541,23.22631836,,0.1929504580929759,,7049940140,2,(HH:MM:SS): 11:22:07,109301,23.22631836,,0.1929504580929759,,,0,00:00,0,,,,,7035450140,1,(HH:MM:SS): 05:59:05,1,24.01034116744995,24.01034116744995,0.16570786035056836,0.16570786035056836
140,2,5,20,100,"[4.0, 4.0]","[10.5, 3.5]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4317769512630918,0.0001,1000,367236,1101708,7045329141,1,(HH:MM:SS): 03:03:08,1071,15.812759399414062,15.812759399414062,7045582141,1,(HH:MM:SS): 03:02:44,1241,14.986610412597656,14.986381530761719,0.052245719,0.052260194,7033510141,1,(HH:MM:SS): 05:59:06,11,14.646377563476562,14.646377563476562,0.073762068,0.073762068,7034582141,1,(HH:MM:SS): 05:59:06,11,14.646377563476562,14.646377563476562,0.073762068,0.073762068,,0,00:00,0,,,,,7035451141,1,(HH:MM:SS): 05:59:05,1,14.652328491210938,14.652328491210938,0.073385731,0.073385731
141,2,5,20,100,"[4.0, 8.0]","[10.5, 7.0]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4436859167273841,0.0001,1000,367236,1101708,7045330142,1,(HH:MM:SS): 03:02:43,961,20.428009033203125,20.428314208984375,7032935142,1,(HH:MM:SS): 05:59:06,11,19.828643798828125,19.82910156,0.029340364663086267,0.029332456920054675,7033554142,1,(HH:MM:SS): 05:59:07,11,18.55224609,18.55255126953125,0.091823091,0.09182172,7049942142,1,(HH:MM:SS): 03:05:54,2301,18.55255126953125,18.55224609,0.091808152,0.091836658,,0,00:00,0,,,,,7035453142,1,(HH:MM:SS): 05:59:05,1,18.625030517578125,18.625030517578125,0.088260119,0.08827374
142,2,5,20,100,"[4.0, 4.0]","[13.5, 4.5]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8161928796403294,0.0001,1000,367236,1101708,7028709143,1,(HH:MM:SS): 05:59:05,1,17.944107055664062,17.944107055664062,7045584143,2,(HH:MM:SS): 11:22:06,108351,16.034088134765625,,0.10644268421791095,,7048432143,2,(HH:MM:SS): 11:22:06,109911,13.9453125,,0.22284723019426267,,7049943143,2,(HH:MM:SS): 11:22:07,109511,13.9453125,,0.22284723019426267,,,0,00:00,0,,,,,7051265143,2,(HH:MM:SS): 11:22:07,110231,16.17462158203125,,0.098610952,
143,2,5,20,100,"[4.0, 8.0]","[13.5, 9.0]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8237041226714348,0.0001,1000,367236,1101708,7045332144,1,(HH:MM:SS): 03:06:52,2051,23.57330322265625,23.57330322265625,7032937144,2,(HH:MM:SS): 05:40:07,54701,19.92797852,,0.15463784063693442,,7048433144,2,(HH:MM:SS): 11:22:07,109811,18.17749023,,0.22889507411482943,,7034592144,2,(HH:MM:SS): 05:40:07,53131,18.17749023,,0.22889507411482943,,,0,00:00,0,,,,,7051266144,2,(HH:MM:SS): 11:22:06,146251,17.31140137,,0.2656353162016959,
144,2,2,10,100,"[4.0, 4.0]","[1.4, 4.2]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5891853432942012,0.0001,1000,91809,275427,7028711145,1,(HH:MM:SS): 05:59:04,1,5.408935547,5.408908843994141,7045588145,1,(HH:MM:SS): 02:59:35,1081,5.324808120727539,5.324794769287109,0.015553416,0.015551024639734595,7033569145,1,(HH:MM:SS): 05:59:05,11,5.1710662841796875,5.1710662841796875,0.043977093,0.043972373481306684,7034593145,1,(HH:MM:SS): 05:59:05,11,5.1710662841796875,5.1710662841796875,0.043977093,0.043972373481306684,,0,00:00,0,,,,,7051267145,1,(HH:MM:SS): 03:00:04,1661,5.133174896240234,5.133201599121094,0.050982425,0.050972802985796734
145,2,2,10,100,"[4.0, 8.0]","[1.4, 8.4]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6017253044654938,0.0001,1000,91809,275427,7028712146,1,(HH:MM:SS): 05:59:05,1,10.622543334960938,10.622543334960938,7032941146,1,(HH:MM:SS): 05:59:05,1,9.683212280273438,9.683486938476562,0.088428075,0.088402218,7048435146,1,(HH:MM:SS): 03:00:29,2321,10.01513672,10.01513672,0.057180903,0.057180903,7034600146,1,(HH:MM:SS): 05:59:05,21,10.01513672,10.01513672,0.057180903,0.057180903,,0,00:00,0,,,,,7051273146,1,(HH:MM:SS): 02:59:46,1501,10.529399871826172,10.529399871826172,0.008768471,0.008768471
146,2,2,10,100,"[4.0, 4.0]","[1.8, 5.4]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8683015914427342,0.0001,1000,91809,275427,7045335147,1,(HH:MM:SS): 03:01:12,2761,5.342290997505188,5.3421841859817505,7045593147,1,(HH:MM:SS): 03:00:08,2241,4.810737609863281,4.810737609863281,0.099499145,0.099481141,7048436147,2,(HH:MM:SS): 11:22:06,541251,3.388275146484375,,0.36576364932822353,,7034603147,2,(HH:MM:SS): 05:40:06,262911,3.388275146484375,,0.36576364932822353,,,0,00:00,0,,,,,7035459147,1,(HH:MM:SS): 05:59:06,41,3.8382720947265625,3.8380584716796875,0.2815306960030803,0.2815563189021056
147,2,2,10,100,"[4.0, 8.0]","[1.8, 10.8]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8747665685577996,0.0001,1000,91809,275427,7045336148,1,(HH:MM:SS): 03:00:35,1981,11.820770263671873,11.82119141,7045596148,1,(HH:MM:SS): 03:00:06,2161,9.696807861328125,9.696807861328125,0.17968054153553814,0.17970976629298877,7048437148,2,(HH:MM:SS): 11:22:06,540771,7.0038818359374995,,0.4074936167686004,,7034606148,2,(HH:MM:SS): 05:40:06,269641,7.0038818359374995,,0.4074936167686004,,,0,00:00,0,,,,,7051275148,1,(HH:MM:SS): 03:00:32,3181,11.086859130859374,11.086859130859374,0.062086574,0.062119989
148,2,2,10,100,"[4.0, 4.0]","[2.8, 2.8]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5891853432942012,0.0001,1000,91809,275427,7028778149,1,(HH:MM:SS): 05:59:04,1,5.433802604675293,5.433802604675293,7045597149,1,(HH:MM:SS): 02:59:39,1101,5.336250305175781,5.336143493652344,0.01795286,0.017972517245827522,7048438149,1,(HH:MM:SS): 03:00:10,1841,5.2112274169921875,5.211547852,0.040961220691307365,0.04090225,7049949149,1,(HH:MM:SS): 03:00:10,1841,5.2112274169921875,5.211547852,0.040961220691307365,0.04090225,,0,00:00,0,,,,,7051276149,1,(HH:MM:SS): 02:59:57,1471,5.239465713500977,5.239479064941406,0.035764437,0.03576198
149,2,2,10,100,"[4.0, 8.0]","[2.8, 5.6]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5977056551565113,0.0001,1000,91809,275427,7045338150,1,(HH:MM:SS): 03:00:38,2021,8.987279891967773,8.987297058105469,7045598150,1,(HH:MM:SS): 02:59:54,1501,8.297561645507812,8.297561645507812,0.076743826,0.07674559,7033647150,1,(HH:MM:SS): 05:59:05,1,8.38092041,8.38092041,0.067468632,0.067470413,7034613150,1,(HH:MM:SS): 05:59:04,1,8.38092041,8.38092041,0.067468632,0.067470413,,0,00:00,0,,,,,7051277150,1,(HH:MM:SS): 02:59:58,1961,8.741117477416992,8.741117477416992,0.027390091,0.027391948780245555
150,2,2,10,100,"[4.0, 4.0]","[3.6, 3.6]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8683015914427342,0.0001,1000,91809,275427,7028780151,1,(HH:MM:SS): 05:59:06,31,5.135124206542969,5.135124206542969,7045599151,2,(HH:MM:SS): 11:22:06,616731,4.052215576171875,,0.21088265576737075,,7048441151,2,(HH:MM:SS): 11:22:06,533121,3.472015380859375,,0.3238692500494004,,7034614151,2,(HH:MM:SS): 05:40:06,269911,3.472015380859375,,0.3238692500494004,,,0,00:00,0,,,,,7035464151,1,(HH:MM:SS): 05:59:05,1,4.6707064509391785,4.670707285404205,0.09043944,0.090439277
151,2,2,10,100,"[4.0, 8.0]","[3.6, 7.2]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8729185763819697,0.0001,1000,91809,275427,7028781152,1,(HH:MM:SS): 05:59:06,41,9.113197803497314,9.113219261169434,7032949152,1,(HH:MM:SS): 05:59:05,11,6.5916595458984375,6.5916595458984375,0.27669082927523003,0.2766925323540852,7033934152,2,(HH:MM:SS): 05:40:06,267291,5.907348633,,0.3517809269381299,,7049955152,2,(HH:MM:SS): 11:22:06,539711,5.907348633,,0.3517809269381299,,,0,00:00,0,,,,,7035465152,1,(HH:MM:SS): 05:59:04,1,8.991525292396545,8.991526365280151,0.013351242201071895,0.013353448
152,2,2,10,100,"[4.0, 4.0]","[4.199999999999999, 1.4]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5891853432942012,0.0001,1000,91809,275427,7045343153,1,(HH:MM:SS): 02:59:59,1191,5.408802032470703,5.408802032470703,7045601153,1,(HH:MM:SS): 02:59:42,1071,5.324928283691406,5.324901580810547,0.015506899360667473,0.015511836,7048443153,1,(HH:MM:SS): 03:00:11,1851,5.1667938232421875,5.1667938232421875,0.044743403,0.044743403,7034617153,1,(HH:MM:SS): 05:59:05,11,5.1667938232421875,5.1667938232421875,0.044743403,0.044743403,,0,00:00,0,,,,,7035466153,1,(HH:MM:SS): 05:59:04,1,5.349074363708496,5.349071025848389,0.011042679765989485,0.011043296882328257
153,2,2,10,100,"[4.0, 8.0]","[4.199999999999999, 2.8]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5935037720033528,0.0001,1000,91809,275427,7045344154,1,(HH:MM:SS): 03:00:33,1921,7.0525360107421875,7.0525360107421875,7045602154,1,(HH:MM:SS): 02:59:56,1441,6.733177185058594,6.733177185058594,0.045282835166974976,0.045282835166974976,7048444154,1,(HH:MM:SS): 03:00:31,2391,6.6787261962890625,6.6787261962890625,0.053003602,0.053003602,7034620154,1,(HH:MM:SS): 05:59:06,31,6.6787261962890625,6.6787261962890625,0.053003602,0.053003602,,0,00:00,0,,,,,7051293154,1,(HH:MM:SS): 03:00:01,2091,6.8152313232421875,6.8152313232421875,0.033648136,0.033648136
154,2,2,10,100,"[4.0, 4.0]","[5.4, 1.8]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8683015914427342,0.0001,1000,91809,275427,7045345155,1,(HH:MM:SS): 03:01:14,2751,5.342188358306885,5.342187941074371,7045603155,1,(HH:MM:SS): 03:00:25,2231,4.8106842041015625,4.8108978271484375,0.099491841,0.099451783,7034002155,2,(HH:MM:SS): 05:40:06,268831,3.391265869140625,,0.3651916327758558,,7034621155,2,(HH:MM:SS): 05:40:06,270641,3.390838623046875,,0.3652716086331439,,,0,00:00,0,,,,,7035468155,1,(HH:MM:SS): 05:59:06,31,5.2110137939453125,5.210960388183594,0.024554462621596107,0.024564383420847286
155,2,2,10,100,"[4.0, 8.0]","[5.4, 3.6]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8707861822513402,0.0001,1000,91809,275427,7028917156,1,(HH:MM:SS): 05:59:05,21,7.0324859619140625,7.0324859619140625,7045604156,1,(HH:MM:SS): 03:00:59,3191,5.869995117,5.869995117,0.16530297408658634,0.16530297408658634,7048446156,2,(HH:MM:SS): 11:22:06,538941,4.540924072265625,,0.354293191,,7034624156,2,(HH:MM:SS): 05:40:06,269061,4.540924072265625,,0.354293191,,,0,00:00,0,,,,,7051302156,1,(HH:MM:SS): 03:02:56,8531,5.8498077392578125,5.8498077392578125,0.16817356324083657,0.16817356324083657
156,2,2,15,150,"[4.0, 4.0]","[1.4, 4.2]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5834976793260784,0.0001,1000,205209,615627,7028918157,1,(HH:MM:SS): 05:59:05,1,5.428804397583008,5.428804397583008,7045605157,1,(HH:MM:SS): 03:00:49,1421,5.367124557495117,5.367124557495117,0.011361588219194542,0.011361588219194542,7048447157,1,(HH:MM:SS): 03:03:20,2481,5.244743347167969,5.244743347167969,0.033904528,0.033904528,7049960157,1,(HH:MM:SS): 03:03:15,2481,5.244743347167969,5.244743347167969,0.033904528,0.033904528,,0,00:00,0,,,,,7035470157,1,(HH:MM:SS): 05:59:06,11,5.192558288574219,5.192522048950195,0.043517153,0.043523827960721746
157,2,2,15,150,"[4.0, 8.0]","[1.4, 8.4]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5920724232232104,0.0001,1000,205209,615627,7028919158,1,(HH:MM:SS): 05:59:05,1,10.503822326660156,10.503997802734375,7032955158,1,(HH:MM:SS): 05:59:05,11,9.844295501708984,9.844207763671875,0.062789221,0.062813231,7048448158,2,(HH:MM:SS): 11:22:06,190101,10.031967163085938,,0.044922234,,7049961158,2,(HH:MM:SS): 11:22:06,190361,10.03161621,,0.044955646,,,0,00:00,0,,,,,7051304158,1,(HH:MM:SS): 03:01:05,1721,10.360897064208984,10.360809326171875,0.013606976394527138,0.013631807550952222
158,2,2,15,150,"[4.0, 4.0]","[1.8, 5.4]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8642833946038634,0.0001,1000,205209,615627,7028991159,1,(HH:MM:SS): 06:00:47,751,5.538429260253906,5.538139343261719,7045607159,2,(HH:MM:SS): 11:22:06,265501,5.096305847167969,,0.079828304,,7034138159,2,(HH:MM:SS): 05:40:06,93641,3.6949920654296875,,0.3328447666657942,,7049962159,2,(HH:MM:SS): 11:22:06,190781,3.6949920654296875,,0.3328447666657942,,,0,00:00,0,,,,,7051305159,2,(HH:MM:SS): 11:22:06,188781,4.095222473144531,,0.2605805218938938,
159,2,2,15,150,"[4.0, 8.0]","[1.8, 10.8]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8700010151940712,0.0001,1000,205209,615627,7045350160,2,(HH:MM:SS): 11:22:06,140581,12.007827758789062,,7032958160,2,(HH:MM:SS): 05:40:06,131371,10.352386474609375,,0.13786351015636417,,7034152160,2,(HH:MM:SS): 05:40:06,95401,7.787628173828125,,0.35145404062545665,,7049963160,2,(HH:MM:SS): 11:22:06,191231,7.789031982421875,,0.3513371328364752,,,0,00:00,0,,,,,7051306160,2,(HH:MM:SS): 11:22:06,275711,11.450515747070312,,0.046412392,
160,2,2,15,150,"[4.0, 4.0]","[2.8, 2.8]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5834976793260784,0.0001,1000,205209,615627,7045351161,1,(HH:MM:SS): 03:03:10,1781,5.4415788650512695,5.441560745239258,7045638161,1,(HH:MM:SS): 03:01:45,1841,5.380786895751953,5.380786895751953,0.011171751950478004,0.011168459258765941,7034153161,1,(HH:MM:SS): 05:59:06,11,5.270256042480469,5.270111083984375,0.031484028224074374,0.031507442,7049964161,1,(HH:MM:SS): 03:03:20,2521,5.270111083984375,5.270256042480469,0.031510667,0.031480803,,0,00:00,0,,,,,7051307161,1,(HH:MM:SS): 03:02:09,1791,5.262373924255371,5.262373924255371,0.032932527,0.032929306383403814
161,2,2,15,150,"[4.0, 8.0]","[2.8, 5.6]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5891853432942012,0.0001,1000,205209,615627,7028994162,1,(HH:MM:SS): 05:59:06,11,8.837808609008789,8.837808609008789,7032960162,1,(HH:MM:SS): 05:59:05,11,8.361259460449219,8.361522674560547,0.053921642,0.053891859,7048452162,1,(HH:MM:SS): 03:03:43,2741,8.387229919433594,8.387229919433594,0.050983078442760066,0.050983078442760066,7049965162,1,(HH:MM:SS): 03:03:43,2741,8.387229919433594,8.387229919433594,0.050983078442760066,0.050983078442760066,,0,00:00,0,,,,,7051309162,1,(HH:MM:SS): 03:01:37,2151,8.601310729980469,8.601442337036133,0.026759787351272466,0.026744895983798193
162,2,2,15,150,"[4.0, 4.0]","[3.6, 3.6]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8642833946038634,0.0001,1000,205209,615627,7045353163,1,(HH:MM:SS): 03:11:10,5231,5.266124725341797,5.266124725341797,7032961163,2,(HH:MM:SS): 05:40:06,111651,4.305267333984375,,0.1824600520252694,,7048453163,2,(HH:MM:SS): 11:22:06,190501,3.7657318115234375,,0.28491404819907235,,7049966163,2,(HH:MM:SS): 11:22:06,190371,3.765441895,,0.28496910139422216,,,0,00:00,0,,,,,7035476163,1,(HH:MM:SS): 05:59:08,31,4.839076995849609,4.839061141014099,0.081093356,0.081096367
163,2,2,15,150,"[4.0, 8.0]","[3.6, 7.2]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8683015914427344,0.0001,1000,205209,615627,7029052164,1,(HH:MM:SS): 05:59:13,61,9.186347961425781,9.186347961425781,7045641164,2,(HH:MM:SS): 11:22:06,208681,7.0762481689453125,,0.22969952818475292,,7048454164,2,(HH:MM:SS): 11:22:06,190331,6.444885254,,0.2984279192374549,,7049967164,2,(HH:MM:SS): 11:22:06,191291,6.444885254,,0.2984279192374549,,,0,00:00,0,,,,,7035477164,1,(HH:MM:SS): 05:59:06,21,8.980212926864624,8.980251312,0.022439280051956983,0.022435101526236366
164,2,2,15,150,"[4.0, 4.0]","[4.199999999999999, 1.4]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5834976793260784,0.0001,1000,205209,615627,7045355165,1,(HH:MM:SS): 03:02:33,1511,5.428786277770996,5.428786277770996,7032963165,1,(HH:MM:SS): 05:59:06,11,5.366943359,5.367088317871094,0.011391665693162665,0.011364963869094307,7048455165,1,(HH:MM:SS): 03:03:16,2451,5.241844177246094,5.2419891357421875,0.03443534,0.034408638,7049968165,1,(HH:MM:SS): 03:03:14,2451,5.241844177246094,5.2419891357421875,0.03443534,0.034408638,,0,00:00,0,,,,,7035478165,1,(HH:MM:SS): 05:59:06,11,5.366291046142578,5.366291046142578,0.011511823901470269,0.011511823901470269
165,2,2,15,150,"[4.0, 8.0]","[4.199999999999999, 2.8]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5863040791100125,0.0001,1000,205209,615627,7045356166,1,(HH:MM:SS): 03:04:27,2301,7.023429870605469,7.023342132568359,7045643166,1,(HH:MM:SS): 03:02:04,1761,6.786888122558594,6.786888122558594,0.033678951,0.033666879,7048456166,1,(HH:MM:SS): 03:03:57,2861,6.740562438964844,6.740386962890625,0.040274828,0.040287824,7049969166,1,(HH:MM:SS): 03:03:57,2861,6.740562438964844,6.740386962890625,0.040274828,0.040287824,,0,00:00,0,,,,,7051313166,1,(HH:MM:SS): 03:02:01,2491,6.816324234008789,6.816324234008789,0.02948782,0.029475696136116628
166,2,2,15,150,"[4.0, 4.0]","[5.4, 1.8]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8642833946038634,0.0001,1000,205209,615627,7029115167,1,(HH:MM:SS): 05:59:20,111,5.538139343261719,5.537849426269531,7032965167,2,(HH:MM:SS): 05:40:06,94731,5.0964508056640625,,0.079753959,,7034159167,2,(HH:MM:SS): 05:40:06,94871,3.6961517333984375,,0.3326004449679361,,7034718167,2,(HH:MM:SS): 05:40:06,94881,3.696441650390625,,0.3325480957989792,,,0,00:00,0,,,,,7035480167,1,(HH:MM:SS): 06:01:31,1421,5.439857482910156,5.439857482910156,0.017746368276403614,0.017694945
167,2,2,15,150,"[4.0, 8.0]","[5.4, 3.6]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8664066852367689,0.0001,1000,205209,615627,7045358168,1,(HH:MM:SS): 03:13:52,6451,7.098533630371094,7.098533630371094,7032966168,1,(HH:MM:SS): 05:59:11,61,6.220802307128906,6.220802307128906,0.12364966751538822,0.12364966751538822,7048458168,2,(HH:MM:SS): 11:22:06,190441,4.947021484,,0.30309247769015896,,7049971168,2,(HH:MM:SS): 11:22:06,190681,4.947021484,,0.30309247769015896,,,0,00:00,0,,,,,7051315168,1,(HH:MM:SS): 03:11:44,10761,6.072349548339844,6.072349548339844,0.14456282599559983,0.14456282599559983
168,2,2,20,200,"[4.0, 4.0]","[1.4, 4.2]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5808752025931927,0.0001,1000,363609,1090827,7045359169,1,(HH:MM:SS): 03:08:36,1811,5.4296722412109375,5.429534912109375,7045646169,1,(HH:MM:SS): 03:03:30,1751,5.383850098,5.383758544921875,0.00843921,0.008430992,7048459169,1,(HH:MM:SS): 03:18:24,5201,5.273254395,5.273254395,0.028807972,0.028783407807098895,7049972169,1,(HH:MM:SS): 03:18:26,5201,5.273254395,5.273254395,0.028807972,0.028783407807098895,,0,00:00,0,,,,,7035482169,1,(HH:MM:SS): 05:59:07,11,5.215759277,5.215393066,0.039397031,0.039440182
169,2,2,20,200,"[4.0, 8.0]","[1.4, 8.4]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5870206187235925,0.0001,1000,363609,1090827,7029118170,1,(HH:MM:SS): 05:59:08,11,10.400665283203125,10.400665283203125,7045647170,1,(HH:MM:SS): 03:03:24,1681,9.878356934,9.878356934,0.050218744,0.050218744,7034163170,2,(HH:MM:SS): 05:40:06,43241,9.994995117,,0.039004252,,7049973170,2,(HH:MM:SS): 11:22:07,87001,9.995422363,,0.038963172920902914,,,0,00:00,0,,,,,7051317170,1,(HH:MM:SS): 03:03:45,1961,10.230621337890625,10.23083496,0.016349333497648243,0.016328794
170,2,2,20,200,"[4.0, 4.0]","[1.8, 5.4]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8618924889543446,0.0001,1000,363609,1090827,7045362171,2,(HH:MM:SS): 11:22:06,61651,5.637451172,,7032969171,2,(HH:MM:SS): 05:40:06,64231,5.246337891,,0.06937768,,7048461171,2,(HH:MM:SS): 11:22:07,87031,3.865722656,,0.3142782902429518,,7049974171,2,(HH:MM:SS): 11:22:07,86811,3.865722656,,0.3142782902429518,,,0,00:00,0,,,,,7035484171,2,(HH:MM:SS): 05:40:06,42881,4.243652344,,0.2472391840977004,
171,2,2,20,200,"[4.0, 8.0]","[1.8, 10.8]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8669004354463828,0.0001,1000,363609,1090827,7045363172,1,(HH:MM:SS): 03:19:39,3921,12.027618408203125,12.027618408203125,7032970172,2,(HH:MM:SS): 05:40:07,64231,10.67987060546875,,0.11205441983553274,,7048462172,2,(HH:MM:SS): 11:22:07,86091,8.223632813,,0.3162708914267446,,7034873172,2,(HH:MM:SS): 05:40:06,43081,8.225341797,,0.31612880308331703,,,0,00:00,0,,,,,7051321172,2,(HH:MM:SS): 11:22:06,134461,11.58563232421875,,0.036747597818943926,
172,2,2,20,200,"[4.0, 4.0]","[2.8, 2.8]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5808752025931927,0.0001,1000,363609,1090827,7029183173,1,(HH:MM:SS): 05:59:05,1,5.434135437011719,5.434135437011719,7032971173,1,(HH:MM:SS): 05:59:11,31,5.38293457,5.383117676,0.009422081,0.009388386,7034166173,1,(HH:MM:SS): 05:59:29,111,5.290466309,5.290466309,0.026438267887002414,0.026438267887002414,7034874173,1,(HH:MM:SS): 05:59:31,111,5.290466309,5.290466309,0.026438267887002414,0.026438267887002414,,0,00:00,0,,,,,7051322173,1,(HH:MM:SS): 03:07:05,2141,5.266479492,5.2666168212890625,0.030852367734951838,0.030827096
173,2,2,20,200,"[4.0, 8.0]","[2.8, 5.6]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5848858685357073,0.0001,1000,363609,1090827,7029184174,1,(HH:MM:SS): 05:59:08,11,8.734832763671875,8.734832763671875,7045651174,1,(HH:MM:SS): 03:04:08,1701,8.360992431640625,8.360671997070312,0.042798796742400155,0.042835481,7048464174,2,(HH:MM:SS): 11:22:07,86721,8.366760254,,0.042138472,,7049981174,2,(HH:MM:SS): 11:22:07,87041,8.366333008,,0.042187385,,,0,00:00,0,,,,,7051323174,1,(HH:MM:SS): 03:04:56,2441,8.512878418,8.512825012207031,0.025410257037345008,0.025416371
174,2,2,20,200,"[4.0, 4.0]","[3.6, 3.6]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8618924889543446,0.0001,1000,363609,1090827,7045366175,1,(HH:MM:SS): 03:36:06,7161,5.336242676,5.336242676,7045652175,2,(HH:MM:SS): 11:22:06,102861,4.447265625,,0.16659232062587928,,7048465175,2,(HH:MM:SS): 11:22:07,85781,3.924316406,,0.2645918402360773,,7049982175,2,(HH:MM:SS): 11:22:07,86641,3.924316406,,0.2645918402360773,,,0,00:00,0,,,,,7051326175,1,(HH:MM:SS): 03:24:41,6791,4.941833496,4.941833496,0.073911402,0.073911402
175,2,2,20,200,"[4.0, 8.0]","[3.6, 7.2]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8653758829465186,0.0001,1000,363609,1090827,7029251176,1,(HH:MM:SS): 05:59:21,51,9.270172119140625,9.270172119140625,7032974176,2,(HH:MM:SS): 05:40:06,48161,7.381103516,,0.2037792372393133,,7034188176,2,(HH:MM:SS): 05:40:06,43081,6.733398438,,0.27364903790759304,,7034881176,2,(HH:MM:SS): 05:40:06,43301,6.733398438,,0.27364903790759304,,,0,00:00,0,,,,,7051327176,1,(HH:MM:SS): 03:21:25,9221,9.006027221679688,9.006134033203125,0.028494066,0.028482544071897684
