Unnamed: 0,J,S,gamma,D,mu,lab,load,imbalance,t,c,r,t_prob,e,P,size,size_i,vi_job_id,vi_attempts,vi_time,vi_iter,vi_g_tmp,vi_g,ospi_job_id,ospi_attempts,ospi_time,ospi_iter,ospi_g_tmp,ospi_g,ospi_opt_gap_tmp,ospi_opt_gap,sdf_job_id,sdf_attempts,sdf_time,sdf_iter,sdf_g_tmp,sdf_g,sdf_opt_gap_tmp,sdf_opt_gap,fcfs_job_id,fcfs_attempts,fcfs_time,fcfs_iter,fcfs_g_tmp,fcfs_g,fcfs_opt_gap_tmp,fcfs_opt_gap,pi_job_id,pi_attempts,pi_time,pi_iter,pi_g_tmp,pi_g,pi_opt_gap_tmp,pi_opt_gap,cmu_t_min_job_id,cmu_t_min_attempts,cmu_t_min_time,cmu_t_min_iter,cmu_t_min_g_tmp,cmu_t_min_g,cmu_t_min_opt_gap_tmp,cmu_t_min_opt_gap
94,2,6,20,115,"[3.0, 6.0]","[8.1, 16.2]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8135838619988641,0.0001,1000,659344,1978032,700948495,1,(HH:MM:SS): 03:26:27,3271,25.775650024414062,25.775650024414062,764565024,2,(HH:MM:SS): 45:34:06,263712,20.8670654296875,,0.19043494887916587,,764576431,2,(HH:MM:SS): 45:34:06,240102,20.44378662109375,,0.20685660296714545,,700996195,1,(HH:MM:SS): 05:40:08,26341,20.44378662109375,,0.20685660296714545,,763777395.0,1,(HH:MM:SS): 22:46:18,11,59.2242431640625,,1.2976818473236078,,702693795,1,(HH:MM:SS): 03:37:12,8851,21.381088256835938,21.381088256835938,0.1704927620997222,0.1704927620997222
95,2,6,20,90,"[6.0, 12.0]","[16.2, 32.4]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.840941613,0.0001,1000,405769,1217307,764553416,2,(HH:MM:SS): 45:34:06,259932,55.146313476562504,,764565125,2,(HH:MM:SS): 45:34:06,493032,46.4753662109375,,0.1572353022167149,,764576532,2,(HH:MM:SS): 45:34:07,461542,46.687963867187506,,0.15338014594520166,,700998296,1,(HH:MM:SS): 05:40:06,50881,46.68796386718751,,0.15338014594520155,,763777496.0,1,(HH:MM:SS): 22:46:12,11,128.36912231445314,,1.3277915461930332,,702693896,1,(HH:MM:SS): 03:17:04,7251,45.48878021240235,45.48878021240235,0.17512563678920556,
96,2,6,20,40,"[3.0, 3.0]","[9.45, 3.15]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.3877476338090317,0.0001,1000,82369,247107,700948697,1,(HH:MM:SS): 02:59:18,411,14.129056453704834,14.129056453704834,700962497,1,(HH:MM:SS): 02:59:25,721,13.068748205900192,13.068748205900192,0.075044519163671,0.075044519163671,700979597,1,(HH:MM:SS): 02:59:26,741,13.03055191040039,13.03055191040039,0.07774790531156808,0.07774790531156808,700998597,1,(HH:MM:SS): 02:59:26,741,13.03055191040039,13.03055191040039,0.07774790531156808,0.07774790531156808,763777597.0,1,(HH:MM:SS): 11:59:50,7,14.125412702560425,14.125412702560425,0.00025789062110044423,0.00025789062110044423,702693997,1,(HH:MM:SS): 02:59:22,601,13.05785584449768,13.05785584449768,0.07581543839937518,0.07581543839937518
97,2,6,20,30,"[6.0, 6.0]","[18.9, 6.3]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4305891832532299,0.0001,1000,47089,141267,700948798,1,(HH:MM:SS): 02:59:14,541,30.62083339691162,30.62083339691162,700962598,1,(HH:MM:SS): 02:59:14,621,29.789405822753903,29.789405822753903,0.027152349623559727,0.027152349623559727,700979698,1,(HH:MM:SS): 02:59:17,801,27.36330795288086,27.36330795288086,0.1063826513735355,0.1063826513735355,700998698,1,(HH:MM:SS): 02:59:17,801,27.36330795288086,27.36330795288086,0.1063826513735355,0.1063826513735355,763777698.0,1,(HH:MM:SS): 11:59:28,7,30.619297742843628,30.619297742843628,5.0150629412589674e-05,5.0150629412589674e-05,702694098,1,(HH:MM:SS): 02:59:15,691,27.871967315673828,27.871967315673828,0.0897711060181347,0.0897711060181347
98,2,6,20,36,"[3.0, 6.0]","[9.45, 6.3]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.3994813165257622,0.0001,1000,67081,201243,700948899,1,(HH:MM:SS): 02:59:19,551,18.21846532821656,18.21846532821656,700962699,1,(HH:MM:SS): 02:59:23,801,17.302001476287842,17.302001476287842,0.05030411922289134,0.05030411922289134,700979799,1,(HH:MM:SS): 02:59:17,551,16.489556670188904,16.489556670188904,0.09489869903311456,0.09489869903311456,700998799,1,(HH:MM:SS): 02:59:17,551,16.489556670188904,16.489556670188904,0.09489869903311456,0.09489869903311456,763777899.0,1,(HH:MM:SS): 11:59:49,7,18.217792630195618,18.217792630195618,3.6923967459558556e-05,3.6923967459558556e-05,702694199,1,(HH:MM:SS): 02:59:16,541,16.537030577659607,16.537030577659607,0.09229288638010388,0.09229288638010388
99,2,6,20,28,"[6.0, 12.0]","[18.9, 12.6]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4482571688182871,0.0001,1000,41209,123627,7009493100,1,(HH:MM:SS): 02:59:15,731,40.02146339416504,40.02146339416504,7009627100,1,(HH:MM:SS): 02:59:13,611,38.86657715,38.86657715,0.028856672050963008,0.028856672050963008,7009798100,1,(HH:MM:SS): 02:59:19,1081,34.78285217285156,34.78285217285156,0.13089504423462048,0.13089504423462048,7009998100,1,(HH:MM:SS): 02:59:19,1081,34.78285217285156,34.78285217285156,0.13089504423462048,0.13089504423462048,7637779100.0,1,(HH:MM:SS): 11:59:35,7,40.01939392089844,40.01939392089844,5.170908535301792e-05,5.170908535301792e-05,7026942100,1,(HH:MM:SS): 02:59:18,1091,35.516286849975586,35.516286849975586,0.11256901077850863,0.11256901077850863
100,2,6,20,66,"[3.0, 3.0]","[10.8, 3.6]",0.8,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5872674076913782,0.0001,1000,219961,659883,7009494101,1,(HH:MM:SS): 03:00:47,931,15.379257202148438,15.379257202148438,7009628101,1,(HH:MM:SS): 03:01:14,1441,14.498921394348145,14.498921394348145,0.0572417637749964,0.0572417637749964,7009799101,1,(HH:MM:SS): 03:02:51,2521,14.191795349121094,14.191795349121094,0.07721191195511437,0.07721191195511437,7010001101,1,(HH:MM:SS): 03:02:51,2521,14.191795349121094,14.191795349121094,0.07721191195511437,0.07721191195511437,7637780101.0,1,(HH:MM:SS): 12:05:08,9,15.382575988769531,15.382575988769531,0.00021579628830384117,0.00021579628830384117,7027011101,1,(HH:MM:SS): 03:00:53,1201,14.397508263587952,14.397508263587952,0.06383591389728097,0.06383591389728097
101,2,6,20,48,"[6.0, 6.0]","[21.6, 7.2]",0.8,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6306922853104738,0.0001,1000,117649,352947,7009495102,1,(HH:MM:SS): 02:59:42,731,33.257015991210935,33.257015991210935,7009629102,1,(HH:MM:SS): 03:00:11,1531,31.013402557373045,31.013402557373045,0.06746286060152917,0.06746286060152917,7009800102,1,(HH:MM:SS): 03:00:45,2341,30.668908691406248,30.668908691406248,0.07782139264955894,0.07782139264955894,7010002102,1,(HH:MM:SS): 03:00:45,2341,30.668908691406248,30.668908691406248,0.07782139264955894,0.07782139264955894,7637781102.0,1,(HH:MM:SS): 12:01:56,10,33.25760803222656,33.25760803222656,1.7801988482027992e-05,1.7801988482027992e-05,7027012102,1,(HH:MM:SS): 03:00:02,1351,30.66792812347412,30.66792812347412,0.07785087719298242,0.07785087719298242
102,2,6,20,59,"[3.0, 6.0]","[10.8, 7.2]",0.8,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6000043489507811,0.0001,1000,176400,529200,7009496103,1,(HH:MM:SS): 03:00:18,891,19.99258518218994,19.99258518218994,7009632103,1,(HH:MM:SS): 03:01:01,1701,18.33300971984864,18.33300971984864,0.08300954815086677,0.08300954815086677,7009802103,1,(HH:MM:SS): 03:02:24,2921,18.132713317871094,18.132713317871094,0.09302808253010138,0.09302808253010138,7010003103,1,(HH:MM:SS): 03:02:27,2921,18.132713317871094,18.132713317871094,0.09302808253010138,0.09302808253010138,7637782103.0,1,(HH:MM:SS): 12:05:19,11,19.997676849365234,19.997676849365234,0.0002546777782309411,0.0002546777782309411,7027013103,1,(HH:MM:SS): 03:01:38,2661,18.066150188446045,18.066150188446045,0.0963574733426685,0.0963574733426685
103,2,6,20,45,"[6.0, 12.0]","[21.6, 14.4]",0.8,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6464969467009619,0.0001,1000,103684,311052,7009497104,1,(HH:MM:SS): 02:59:38,771,43.51260719299316,43.51260719299316,7009633104,1,(HH:MM:SS): 03:00:16,1971,40.75035552978515,40.75035552978515,0.06348163995222081,0.06348163995222081,7009803104,1,(HH:MM:SS): 03:01:04,3141,39.08336791992188,39.08336791992188,0.10179209104676486,0.10179209104676486,7010005104,1,(HH:MM:SS): 03:01:02,3141,39.08336791992188,39.08336791992188,0.10179209104676486,0.10179209104676486,7637783104.0,1,(HH:MM:SS): 12:02:53,11,43.50960083007812,43.50960083007812,6.909176693787626e-05,6.909176693787626e-05,7027014104,1,(HH:MM:SS): 03:01:04,3671,39.22274398803711,39.22274398803711,0.09858897183358956,0.09858897183358956
104,2,6,20,139,"[3.0, 3.0]","[12.149999999999999, 4.05]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.7978555969501487,0.0001,1000,960400,2881200,764553517,2,(HH:MM:SS): 45:34:14,103372,16.039031982421875,,764565226,2,(HH:MM:SS): 45:34:10,143762,14.196884155273438,,0.11485405286100535,,764576633,2,(HH:MM:SS): 45:34:10,143362,12.2591552734375,,0.23566738398719858,,7010006105,1,(HH:MM:SS): 05:40:07,15881,12.25915527,,0.23566738420151945,,7637785105.0,1,(HH:MM:SS): 22:46:23,11,22.892547607421875,,0.42730232301495336,,7027015105,1,(HH:MM:SS): 05:40:06,15311,14.269012451171877,,0.11035700491088661,
105,2,6,20,103,"[6.0, 6.0]","[24.299999999999997, 8.1]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8251332521382105,0.0001,1000,529984,1589952,7009499106,1,(HH:MM:SS): 03:16:40,2091,34.48399543762207,34.48399543762207,764565327,2,(HH:MM:SS): 45:34:06,343882,30.862371826171874,,0.10502331778814128,,764576734,2,(HH:MM:SS): 45:34:07,324582,28.59315185546875,,0.1708283366644459,,7010034106,1,(HH:MM:SS): 05:40:09,25301,28.59315185546875,,0.1708283366644459,,7637786106.0,1,(HH:MM:SS): 22:46:14,11,53.99812316894531,,0.5658894070619587,,7027016106,1,(HH:MM:SS): 05:40:08,36311,29.79086380004883,,0.13609593604263823,
106,2,6,20,125,"[3.0, 6.0]","[12.149999999999999, 8.1]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8063709041419076,0.0001,1000,777924,2333772,7009500107,1,(HH:MM:SS): 03:23:01,2371,21.09088134765625,21.09088134765625,764565428,2,(HH:MM:SS): 45:34:06,190652,17.575927734375,,0.16665750261175566,,764576835,2,(HH:MM:SS): 45:34:06,185752,16.0010986328125,,0.24132622202672238,,7010058107,1,(HH:MM:SS): 05:40:10,20861,16.00109863,,0.2413262221600738,,7637787107.0,1,(HH:MM:SS): 22:46:21,11,30.046852111816406,,0.42463710342552374,,7027017107,1,(HH:MM:SS): 05:40:08,30961,15.445037841796877,,0.2676912080057183,
107,2,6,20,95,"[6.0, 12.0]","[24.299999999999997, 16.2]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8339678051487754,0.0001,1000,451584,1354752,764553618,2,(HH:MM:SS): 45:34:06,317602,45.544149017333986,,764565529,2,(HH:MM:SS): 45:34:06,428952,38.5300537109375,,0.1540065070428023,,764576936,2,(HH:MM:SS): 45:34:06,399332,36.86548156738281,,0.19055504685460473,,7008391108,1,(HH:MM:SS): 05:40:07,44301,36.86548156738281,,0.19055504685460473,,7637372108.0,1,(HH:MM:SS): 22:46:12,11,67.00568351745605,,0.4712248436556331,,7008393108,1,(HH:MM:SS): 05:40:07,58991,28.979171752929688,,0.36371252118685343,
